1.6406,-17.517666,-32.351595,-46.490010,-99.938231,-95.028909,-105.108440,-38.108394,-22.850491
1.6562,65.683935,66.262556,-60.448711,-84.614673,-58.067886,-59.808714,-85.037038,-93.355865
1.6719,-45.836076,-8.082537,22.042980,44.529555,20.028394,38.365277,-79.594736,-117.448341
1.6875,-27.730634,-55.521501,104.602644,112.423688,107.136280,91.315782,-20.198405,11.153915
1.7031,60.240970,43.316839,49.515484,22.152657,49.848363,51.523817,98.883326,115.614757
1.7188,-29.427452,51.108310,-9.910384,-1.965247,-26.457084,16.600891,71.753255,78.276000
1.7344,-60.637731,-17.214202,68.362592,49.629260,23.417032,41.114085,-24.208885,-13.391700
1.7500,21.127922,60.091538,57.186005,63.918529,31.907072,80.090733,-57.569823,-79.983633
1.7656,-2.381963,38.361681,-17.617976,-42.863388,-56.023173,9.959654,-83.639082,-89.245767
1.7812,-87.677235,-87.332649,-97.119578,-119.993042,-103.735059,-91.717067,-13.217279,-40.740911
1.7969,44.514017,38.669997,-69.540079,-83.185782,-58.489192,-71.407980,68.322971,73.841130
1.8125,55.735202,55.016008,34.650382,-4.422437,7.198847,6.561831,82.215171,119.026662
1.8281,-82.314019,-32.693983,-2.721079,43.239374,34.158148,-10.438453,32.972232,65.902441
1.8438,-21.361566,-27.037491,-49.714032,0.034729,12.785365,-18.833665,-11.063610,-38.688224
1.8594,47.935600,42.905599,10.958265,24.273465,-0.633803,13.660928,-99.562391,-64.486856
1.8750,-77.175145,-5.244789,77.297359,109.152855,98.111153,66.402721,-65.673394,-71.854197
1.8906,-6.740217,-48.147838,55.098514,91.261871,96.676437,58.240760,4.633082,32.972779
1.9062,54.268624,100.483494,5.866139,-14.314297,-10.371436,18.849096,99.936415,57.026336
1.9219,-50.042601,16.081398,-27.659252,-70.323419,-38.893218,-54.268877,44.540607,76.071855
1.9375,-30.347221,-43.285284,17.250402,0.219799,-45.525076,-41.642137,-39.882567,0.827317
1.9531,46.221208,62.441522,-18.590236,17.331797,-3.543451,37.733258,-122.969791,-69.189338
1.9688,-23.620028,-5.540034,-74.604367,-54.155160,-48.316787,-61.352425,-127.836970,-95.907931
1.9844,-67.462310,-41.729675,-82.705935,-116.780394,-71.039640,-84.791825,8.988031,13.282938
2.0000,54.093355,68.975728,-3.124248,1.308849,-0.030405,-8.309246,71.535140,91.732746
2.0156,5.038201,34.608691,91.543434,94.295188,91.202998,101.749489,97.791779,120.515299
2.0312,-63.644882,-61.656441,51.613119,91.665298,43.610086,65.764437,23.424651,23.724930
2.0469,4.147958,10.825173,23.583634,9.329415,42.088921,16.195335,-31.212730,-66.803412
2.0625,36.425968,48.462032,33.813672,40.292222,21.518318,32.142135,-127.447520,-98.414094
2.0781,-65.964507,-71.333476,31.669974,48.272492,57.092044,43.441419,-31.981983,-36.833829
2.0938,-4.080893,7.555425,6.632799,-3.656778,8.242116,8.394282,60.735363,23.743306
2.1094,80.680698,72.458346,-69.225282,-81.219383,-92.149148,-75.774722,107.168229,79.155542
2.1250,-64.192904,-51.852186,-80.084445,-121.374647,-160.693144,-99.240655,63.017066,59.182410
2.1406,-19.379135,-63.990888,-14.789981,-69.026541,-48.791532,1.297655,-24.843425,-10.259473
2.1562,32.760404,82.343888,-5.250239,37.914651,23.812204,18.851209,-102.966330,-96.823539
2.1719,-24.240067,2.329723,-21.930814,-69.492897,-23.537453,-7.474682,-84.776670,-85.426267
2.1875,-39.151191,-66.313594,14.808158,-42.166313,5.511428,1.954202,-15.384513,1.769588
2.2031,79.601717,32.336968,22.096701,78.135064,69.866571,41.511832,86.206723,94.783713
2.2188,26.188035,-14.935671,51.713364,124.478520,114.479725,76.618510,97.337589,48.960907
2.2344,-36.369040,-66.358900,39.268517,48.033771,8.155831,16.031704,3.361030,59.724794
2.2500,36.318820,28.209118,-38.593686,-54.222250,-62.651913,-41.469307,-84.852318,-61.523520
2.2656,11.410803,19.592705,-43.549963,-37.829435,-35.089957,-24.351172,-71.826109,-57.795730
2.2812,-63.048729,-81.567800,-26.124885,32.472190,14.228583,-21.910987,-5.014489,0.049745
2.2969,48.630296,46.882575,-59.273927,-27.900159,-72.050130,-66.736947,72.880529,60.555990
2.3125,62.376962,21.533840,-99.299059,-73.391858,-95.034185,-57.209960,91.804271,118.205634
2.3281,-53.805173,-51.401987,-3.998426,-44.612235,-3.241342,-26.983245,55.740652,36.485659
2.3438,7.306029,-18.777504,80.720453,53.107492,97.585022,66.666606,-19.235043,-76.697439
2.3594,93.701580,67.805137,69.924218,125.968424,54.540975,98.007989,-97.542347,-107.832348
2.3750,-75.143607,-30.200754,27.782183,27.351084,24.928270,25.095017,-73.385132,-46.299714
2.3906,-52.340229,-44.844323,-9.213348,19.700019,-22.974799,-12.278000,17.880292,38.830431
2.4062,50.966799,18.393879,39.907077,85.361300,67.310076,35.713219,84.723894,67.225062
2.4219,-73.073477,-13.172468,11.468265,49.975006,8.758987,6.105050,60.127910,81.412842
2.4375,-39.154036,-62.353863,-79.089006,-37.088921,-76.047561,-64.476419,-0.897226,-50.029869
2.4531,39.826085,53.184687,-112.723622,-89.295684,-137.978854,-126.512070,-81.082289,-89.235966
2.4688,-25.034977,-21.143151,-63.558697,-47.730827,-61.326956,-23.599006,-90.173671,-125.704787
2.4844,-92.935672,-39.394956,5.040507,12.668738,12.775566,10.031601,-4.666881,2.282341
2.5000,76.415743,9.341404,11.233011,8.143300,5.830330,19.803687,74.335288,101.968357
2.5156,7.676610,6.978986,30.162258,2.711242,-23.882755,-29.380543,110.792902,117.763807
2.5312,-49.447579,-77.102311,39.124578,32.894266,35.062309,60.226450,39.194097,16.490863
2.5469,34.941466,41.014299,129.861796,91.671353,135.058645,127.945134,-68.754303,-64.158913
2.5625,14.266446,22.888532,53.145698,60.637409,66.548840,86.757534,-100.794583,-94.952907
2.5781,-104.001578,-80.819384,-78.261251,-49.850842,-60.459316,-14.679784,-13.320240,-60.268496
2.5938,7.305338,-19.235323,-21.157028,-48.610480,-72.257093,-63.123677,33.489600,41.398465
2.6094,63.518366,76.232488,-21.062644,-47.248107,-10.197708,-11.450461,108.101377,78.169371
2.6250,-60.527025,-37.941470,25.104988,-48.519882,14.997394,-47.292872,91.950362,35.150772
2.6406,-10.402794,-39.294096,-82.611304,-134.567473,-61.810856,-75.901149,-20.974920,-16.133767
2.6562,56.787716,76.945752,-63.698184,-97.327771,-66.611056,-75.223999,-85.738490,-99.495464
2.6719,-42.206960,-55.098024,38.571897,15.487183,34.120211,39.674151,-61.582134,-61.397476
2.6875,-33.760394,-72.612367,99.643676,66.647730,69.130621,54.029860,30.570926,-4.105336
2.7031,36.429132,71.188373,33.587895,31.986318,57.724168,41.359161,95.675042,95.420660
2.7188,-21.153518,10.190456,32.975038,-0.870345,-10.523141,20.824384,66.895424,70.483199
2.7344,-81.381364,-60.835972,71.549884,30.214749,16.371680,-19.125685,30.815995,38.736590
2.7500,59.126730,33.825329,24.715811,48.061956,41.298007,16.146477,-106.053199,-67.687169
2.7656,-13.966024,28.892146,-17.740412,-28.732827,-24.452247,-9.992632,-85.090354,-100.848037
2.7812,-82.117569,-73.357974,-95.685735,-114.899376,-137.060112,-126.520307,-39.187693,-5.504341
2.7969,30.653067,43.313106,-56.577523,-93.992928,-64.936718,-90.643991,58.672070,46.471664
2.8125,54.704923,74.326954,1.808955,1.076888,5.158472,-4.234458,101.511894,105.566627
2.8281,-69.337113,-86.025290,33.454879,44.218197,9.992630,53.752146,42.235296,53.020256
2.8438,2.292426,3.797175,-26.015586,1.664947,10.619999,-26.339464,-46.570470,-25.726222
2.8594,68.811904,36.919540,54.548010,-17.851564,24.443745,25.225874,-50.120648,-111.630516
2.8750,-42.419359,-46.795156,76.757951,102.029999,85.079943,106.762089,-67.336508,-47.743797
2.8906,0.352848,-41.508035,117.734508,38.312884,81.448348,75.139099,70.719837,37.525522
2.9062,48.015401,71.583275,5.423774,21.978279,15.466084,-8.482932,118.159535,98.645703
2.9219,-5.063179,-28.259974,-69.192499,-70.219435,-73.268884,-52.105617,67.067198,39.722478
2.9375,-32.397458,-62.399772,-40.306673,-51.945313,-43.074635,-16.630931,16.287857,-19.885183
2.9531,83.515941,39.928976,-13.107314,-17.691570,11.292760,5.264941,-76.576861,-102.546179
2.9688,-0.657614,-11.640664,-36.954611,-63.394710,-88.807015,-40.333995,-68.507624,-75.338080
2.9844,-31.476075,-104.103012,-106.982268,-52.259222,-117.604795,-92.626768,-4.174159,-32.181007
3.0000,38.190162,48.984373,-8.672142,-4.780530,0.930381,46.072962,87.483021,56.298976
3.0156,-23.087109,45.327926,83.099450,96.255270,78.819359,91.862400,108.842571,96.628394
3.0312,-77.066260,-72.289314,55.731782,114.838593,26.169332,41.825225,26.326034,1.765294
3.0469,25.913468,-9.199703,6.590504,-2.213760,22.099003,-36.014115,-76.737528,-91.860340
3.0625,10.890341,72.195605,61.877088,4.921722,32.498417,49.309018,-107.116819,-89.205539
3.0781,-66.587082,-59.537724,58.110991,45.686349,75.260191,23.813601,-63.099747,-16.815012
3.0938,-22.288767,1.213156,20.726498,9.820562,6.781802,13.299190,25.581035,34.288058
3.1094,75.902103,87.281746,-80.787806,-59.669745,-33.838422,-51.146202,91.524749,115.104039
3.1250,-58.276006,-80.127514,-87.717086,-70.960256,-100.578737,-94.673497,61.719227,65.562081
3.1406,-8.102452,-21.921109,29.752200,-15.014889,7.351008,-30.064127,-3.693309,-50.084264
3.1562,126.102218,55.579148,33.321652,3.797285,22.279878,19.595503,-99.886915,-107.795087
3.1719,-46.763285,-6.347367,1.931406,-31.367110,-13.444383,-49.234545,-88.324233,-67.971417
3.1875,-62.802642,-50.625656,-20.603933,2.272238,13.115406,-11.801991,6.480303,0.715038
3.2031,89.663860,70.188142,79.659093,80.881562,59.123921,67.430378,69.172153,68.312205
3.2188,-17.308965,-4.984439,100.985593,105.003491,101.847592,80.755989,59.761364,113.645232
3.2344,-39.693005,-96.382204,19.835772,35.492192,9.615076,53.486595,27.480902,10.680576
3.2500,48.195743,32.466134,-49.805521,-99.016895,-19.490044,-1.687118,-74.090612,-85.939664
3.2656,36.446006,62.548216,-27.084008,-45.988920,-18.231846,-14.363631,-90.042521,-84.828521
3.2812,-81.758261,-71.167937,-1.717969,-20.995344,-29.247487,-18.674799,-9.680515,-66.103238
3.2969,46.102428,40.525349,-46.961691,-30.652825,-50.354879,-61.923975,61.592845,64.835135
3.3125,44.604431,78.492573,-69.205179,-63.038669,-88.768746,-97.385930,124.416090,73.769956
3.3281,-79.232592,-25.578913,-34.277667,-73.155394,-49.027769,-11.225412,33.125685,34.426154
3.3438,1.819894,-22.874631,86.241209,29.579590,78.948085,75.553891,-45.215148,-25.867812
3.3594,46.487370,103.240025,97.250981,72.785906,57.641519,125.718697,-101.252419,-72.224435
3.3750,-39.883418,-22.578279,36.860703,37.468252,31.197712,3.820603,-26.905636,-48.263048
3.3906,-1.646209,-47.590534,50.277515,10.294890,15.685486,15.178944,35.699828,34.867483
3.4062,84.140124,91.253682,37.012900,79.775902,63.437302,42.992272,93.326319,62.981467
3.4219,-32.818284,-49.362484,55.523734,9.575881,10.432830,32.114898,83.209558,79.123404
3.4375,-7.702206,-26.116878,-53.979746,-77.406308,-35.751035,-87.010358,-9.693154,-37.555019
3.4531,126.382634,56.140664,-96.824904,-87.057100,-80.928986,-89.651191,-97.917023,-112.216186
3.4688,-2.453255,19.260293,-38.964377,-72.817153,-39.422905,-49.169340,-54.877010,-52.777259
3.4844,-53.683789,-73.723383,60.889179,38.987010,31.424926,-7.652515,7.204161,-0.203627
3.5000,38.674511,42.001667,26.105128,-9.087841,12.791801,-17.129722,79.377185,83.905497
3.5156,10.248766,63.121045,5.858527,1.173992,6.834922,-34.174008,87.676991,84.848129
3.5312,-52.647019,-67.248972,20.982258,18.191502,14.816803,53.872884,8.557806,29.892801
3.5469,22.870329,42.684789,70.586011,121.921157,109.529989,123.485539,-89.563176,-41.636085
3.5625,26.044198,78.330357,81.547573,31.973273,69.933025,55.668555,-89.328671,-102.124729
3.5781,-75.556207,-37.217002,-24.001474,-48.127857,-16.082151,-6.326219,-54.345295,-19.880339
3.5938,37.381779,-5.324648,-88.329224,-66.275981,-45.528660,-83.670905,58.836419,71.551878
3.6094,45.021774,24.010594,-20.334376,1.504414,-23.445934,-9.453472,128.241779,72.946695
3.6250,-56.721140,-47.097411,-14.830576,-4.226917,-22.810419,-53.141298,65.427990,43.071724
3.6406,-15.332943,-39.900059,-79.561523,-95.047969,-78.343250,-103.992587,-10.297152,-35.737218
3.6562,76.253320,67.637007,-65.757932,-52.388242,-58.940694,-87.328747,-111.914639,-102.485778
3.6719,-28.611013,-4.969558,49.691771,85.835852,43.993553,63.613095,-41.851935,-92.547750
3.6875,-56.975369,-59.906901,62.038419,114.907234,118.299388,85.737957,-11.935458,-3.480341
3.7031,70.622783,48.892949,-12.966119,21.610417,49.746547,63.608954,60.408996,104.322957
3.7188,-35.451969,-10.204237,-2.349416,-14.256711,29.543860,3.477567,101.326118,87.654015
3.7344,-78.644126,-49.765665,37.759781,49.510137,62.094620,53.230272,19.715128,35.519346
3.7500,67.306820,38.303562,27.781820,61.127318,73.230410,53.080219,-100.153698,-77.714454
3.7656,31.486595,45.995446,-74.701279,-16.690971,-2.132246,-18.050216,-132.031802,-77.627180
3.7812,-55.573906,-94.705269,-103.079048,-133.566563,-101.421805,-113.158588,-27.323340,-40.424466
3.7969,-11.483614,49.199420,-83.955678,-95.005660,-80.952231,-64.788204,32.888125,62.560549
3.8125,20.201060,56.695446,-17.773183,43.890775,3.249906,36.803839,77.857018,78.571250
3.8281,-73.517536,-41.626457,39.269050,36.687365,7.533103,-3.776280,52.710676,55.666220
3.8438,18.521714,-17.033917,-14.395830,-12.341000,-20.176813,-17.284726,-58.776030,-85.490669
3.8594,79.436970,69.372094,14.143099,-30.372839,43.416509,40.842987,-114.804435,-76.570178
3.8750,-39.614966,-49.218696,107.486622,113.402597,120.339038,79.618260,-89.502768,-83.380676
3.8906,-22.139937,-39.711722,88.534970,59.321902,86.798290,94.228828,61.143184,31.567786
3.9062,61.924104,47.900082,-31.276708,1.883712,-3.204581,-11.141131,101.236690,96.704517
3.9219,-6.434546,-21.216078,-46.759606,-26.854230,-51.090359,-42.219714,71.953911,60.634057
3.9375,-65.167783,-41.485634,-28.527615,-18.005067,-29.125697,-60.034048,-33.761432,-23.100692
3.9531,96.718014,75.466617,-14.480783,43.014149,-6.568563,5.763541,-93.816770,-109.727043
3.9688,17.127818,-10.298556,-81.524101,-72.739449,-49.808177,-59.357903,-87.154727,-110.240679
3.9844,-76.293178,-91.442413,-70.206462,-99.105410,-102.241312,-79.532229,-42.760988,-45.462928
4.0000,66.240831,56.244766,-1.690503,-19.532805,-21.748383,8.284284,47.776129,52.417492
4.0156,20.607618,7.738709,77.426096,97.858223,98.618842,101.807391,106.013180,103.486335
4.0312,-60.107502,-59.501787,66.478117,49.750877,72.276681,81.201572,44.947736,22.403704
4.0469,56.126899,28.055665,3.979279,-4.121982,3.626299,7.111182,-44.975897,-60.124922
4.0625,64.726294,32.865816,15.875746,0.704336,36.109611,-13.730549,-72.302349,-85.901757
4.0781,-85.875066,-22.237324,50.591983,-8.541781,55.051194,21.883026,-45.169543,-16.988808
4.0938,22.005597,-10.322242,22.851142,3.583755,-11.880658,13.764450,32.722810,36.189490
4.1094,81.968916,86.520007,-115.481878,-54.185285,-75.859524,-74.247484,120.574187,137.588021
4.1250,-44.348326,-49.184574,-98.267259,-100.116251,-90.311342,-96.138237,78.606212,89.420736
4.1406,-14.096918,-51.357782,-49.323444,-34.350286,-20.379108,-11.803216,5.624724,-23.985008
4.1562,80.796542,56.444891,6.422410,24.596104,22.347018,23.720363,-107.890471,-73.403947
4.1719,1.286825,-15.155226,-2.391428,-8.361924,-21.618147,5.963805,-44.333643,-84.314891
4.1875,-36.536587,-30.840925,-13.822851,17.279400,-15.329556,22.814750,26.843853,-2.232542
4.2031,84.963083,78.605181,49.209688,105.073965,57.463584,67.057089,98.023442,99.456048
4.2188,-7.936220,56.238317,120.512754,130.374569,100.693057,132.438109,76.518107,81.573637
4.2344,-46.983639,-122.122199,49.782352,27.006822,-6.397428,-4.151901,-4.884304,15.288849
4.2500,87.553623,36.107157,-44.950125,-64.218210,-50.168784,-54.596992,-51.985898,-51.986652
4.2656,1.675958,60.348542,-59.735292,-33.836723,-30.213631,-53.405102,-121.537264,-121.217666
4.2812,-80.118476,-71.047554,-16.726581,-26.757543,-17.489010,6.554684,-12.608559,-9.729810
4.2969,-1.438098,-10.069818,-37.932359,-70.846105,-36.621208,-44.147053,50.478038,28.471152
4.3125,79.794240,62.359255,-99.214955,-73.726021,-118.323984,-74.279690,94.539123,108.890671
4.3281,-63.521465,-68.313970,-27.050872,-25.018062,-60.746703,-24.159925,48.934451,58.163623
4.3438,0.837227,15.548445,65.839209,60.037003,81.520749,53.716960,-43.293938,-25.129417
4.3594,63.910517,50.590396,98.769336,86.837462,85.172692,60.971684,-86.441641,-82.687740
4.3750,-45.541274,-40.465262,64.310525,8.959965,25.228967,19.674302,-56.146424,-57.495018
4.3906,-11.709399,-30.365525,3.279765,-8.353631,24.669361,4.877061,31.091477,-1.618720
4.4062,71.572208,77.776018,21.310848,77.755057,34.325380,88.126633,118.322086,116.914120
4.4219,-38.221523,-27.831224,22.824351,27.739771,40.490879,67.258089,52.766398,73.099841
4.4375,-27.931615,-83.138301,-37.921144,-58.899559,-30.609478,-34.402551,-23.154393,3.550493
4.4531,59.869873,86.637709,-113.474587,-108.542313,-86.209777,-93.111886,-86.130787,-36.943617
