67.780785,45.314501,-45.516934,-38.460878,-52.432334,-87.153889,39.874473,51.098072
64.471821,67.539021,-69.891630,-77.016423,-76.072488,-38.278296,27.139464,59.875631
43.506436,82.046245,-91.437663,-69.190017,-101.203308,-65.884833,62.605011,91.839110
58.014463,45.954337,-85.015510,-81.153595,-64.284176,-114.094638,73.785284,92.285183
44.145863,64.293073,-58.907589,-117.023984,-63.758084,-78.622911,96.649567,107.566726
24.750046,69.402293,-84.270768,-85.251898,-88.787242,-91.506706,66.878690,102.701580
12.668071,47.895280,-88.925570,-104.320607,-92.727330,-96.130074,93.816282,95.100195
18.840183,35.024050,-100.352260,-110.826404,-70.696144,-83.733277,85.856767,84.249885
-16.682568,-3.072002,-74.719586,-106.622168,-95.881948,-57.864235,97.119051,102.272722
-50.705224,-9.751185,-86.871640,-96.061390,-87.250248,-50.648151,119.022697,108.145541
-44.580515,-20.801649,-82.237824,-85.836795,-95.399685,-72.885813,115.163980,116.073034
-44.752640,-40.390614,-60.691316,-61.596368,-54.027579,-74.696046,92.996735,73.809606
-84.376623,-52.593465,-71.432617,-43.747240,-49.386363,-63.508148,107.623825,81.096875
-100.354147,-67.416482,-70.702282,-68.771880,-69.317348,-49.531175,105.132912,94.648204
-59.816475,-34.583152,-41.797275,-62.061874,-42.207076,-34.656909,70.281109,76.942056
-38.637955,-72.393225,-23.198228,-58.846564,-16.284291,-33.995873,67.287111,51.906854
-47.520764,-75.201394,-27.474003,-0.441727,-1.796304,-36.393656,64.881271,54.899346
-43.063678,-54.800875,-37.084355,-10.612213,-29.050017,-37.494628,46.642283,35.652055
-39.328058,-44.899945,17.293872,-12.475093,-23.259629,23.443332,33.220677,32.858725
12.808757,-47.232472,13.784822,-9.153090,-12.410325,-0.858306,35.153914,9.178707
-4.853824,-32.615780,18.061291,22.609331,2.532018,12.144755,24.907902,0.902784
34.128550,-3.996306,-12.330886,9.074783,-14.867109,30.954372,3.498873,-40.779786
78.422583,1.651641,35.757097,-12.656924,7.743330,3.730297,-32.236175,-13.148253
31.165134,32.796652,22.578905,-16.996562,8.404677,-14.273826,-21.424186,-17.661389
50.655500,49.585866,8.686547,22.261540,10.228482,16.590364,-29.137261,-37.810563
65.235441,62.688902,24.937944,9.904555,4.216044,26.705613,-35.139443,-46.176113
72.714587,86.783714,17.630911,24.585010,27.598432,10.704995,-48.972881,-45.346013
56.642632,58.202451,-6.454680,33.691900,26.041264,-3.162214,-75.759776,-81.248369
54.640932,82.957335,1.006728,31.075402,22.149108,37.075141,-60.857122,-96.211229
51.788811,39.894497,12.415553,-12.427379,-10.151515,27.525435,-96.496240,-103.878275
20.767279,75.727227,-0.826338,-15.137413,9.891402,0.021996,-93.280771,-92.242205
25.965301,43.438778,-4.650759,3.705271,-6.493713,-0.781173,-83.405254,-88.648640
25.530048,48.801641,3.466739,-21.419712,-3.386880,15.920773,-125.800424,-87.648294
-33.846140,4.974112,-15.677363,1.177878,-11.670378,-20.643028,-111.155944,-88.482536
-14.456771,-21.187416,-2.643182,-3.523045,-20.335369,-3.424893,-94.105571,-97.864364
-52.857521,-3.950335,-7.898803,-39.624230,-18.203562,-36.289758,-85.632424,-92.030281
-77.471786,-8.996384,-16.769752,-8.170981,5.007184,-12.737320,-114.010143,-89.877971
-65.633945,-29.294854,-37.884712,-9.070601,-3.633958,22.634429,-76.911067,-113.536731
-84.383572,-71.591037,-33.965050,-6.239879,7.040021,-13.279297,-108.116968,-78.083566
-63.346757,-41.424126,-18.498759,1.808440,-3.446845,-1.252266,-79.260042,-76.895865
-52.839470,-62.785027,-0.044977,15.071789,8.501105,-12.459105,-83.940933,-60.609596
-36.922403,-48.173638,-21.850116,-2.155300,15.423364,4.637619,-69.608549,-46.936945
-24.521737,-67.754988,21.574945,2.493287,-11.221585,8.953109,-65.802824,-38.992614
-6.227835,-47.628936,22.290462,23.954357,13.409473,17.494858,-64.965363,-41.635331
0.060517,-40.674224,23.267134,35.978956,10.419913,30.360452,-50.208246,-17.046993
41.964255,-9.150854,54.111240,34.678674,43.354171,37.171112,-21.679126,-21.047463
24.977468,11.062654,30.110094,37.763545,24.469084,32.343968,25.795906,29.051318
48.655034,17.085143,39.326458,26.563318,56.835726,40.876746,-5.055264,8.171171
57.912207,44.037960,26.470288,65.256941,47.909330,56.731963,25.246381,39.595689
64.644634,47.232172,65.517737,79.183562,61.531595,46.348477,29.513054,60.726097
64.222777,37.181786,65.717280,88.096614,88.242974,70.957933,38.928463,45.810037
107.969924,86.078026,88.885638,88.323944,77.527863,93.199068,57.046919,62.167936
55.292977,43.273603,62.253321,78.282974,60.419583,74.523648,56.432765,75.290654
52.819053,80.766512,75.353027,81.519746,77.140865,77.834809,93.512794,93.212378
40.968347,91.098614,86.268855,62.426707,106.741465,71.556845,78.556031,87.664654
14.423954,49.441116,91.639965,78.720605,89.599874,79.677855,107.235901,84.862877
11.389665,42.429764,94.457772,91.032951,108.352605,76.138400,92.954351,82.122329
-8.412615,20.757484,106.082673,117.774501,43.983738,77.353177,97.246559,123.301835
-60.920745,22.841623,59.563371,80.702864,90.931364,71.514331,92.863697,76.154829
-57.475953,0.388962,62.186402,65.073543,75.546804,84.110039,102.164225,109.422152
-52.745405,-14.868813,59.810716,81.732885,52.478940,55.870306,100.219760,94.077109
-69.947447,-24.329790,74.175842,63.804164,59.194014,64.755506,88.239566,108.461296
-89.657827,-40.749709,27.600393,33.047297,38.225442,31.104717,81.645662,68.585102
-70.672026,-30.978490,49.201921,50.447420,47.562467,22.333351,60.451096,95.735273
-70.810565,-87.339279,13.591538,36.077634,22.248236,31.260825,80.126451,70.005784
-47.923005,-57.490179,2.849545,2.950245,1.254718,-3.101957,93.748408,61.738469
-48.366536,-70.180796,10.463795,-8.603672,-8.561593,-15.133991,75.546830,51.058811
-45.227593,-80.107683,-31.889436,-19.913522,-12.586772,13.626822,48.110189,36.895340
-24.664300,-57.934195,-8.664626,-27.119781,19.155578,-9.529130,69.214165,23.947239
-30.252099,-49.802237,-45.114848,-24.653664,-10.885506,-27.546646,29.444084,33.020486
16.251738,-28.401601,-14.482701,-42.219190,-31.738803,-13.023801,21.110645,6.129971
62.476437,-32.774610,-31.791916,-35.237947,-37.080178,-52.570518,17.640176,-25.027151
81.947792,-4.849671,-30.159718,-70.541863,-40.285855,-45.143919,37.071331,-21.681128
63.055356,30.993861,-61.230167,-63.276349,-53.461088,-40.754641,-12.354427,-36.642131
41.477651,45.492470,-46.498208,-31.396958,-28.217380,-34.129589,-33.518435,-20.762605
85.307087,66.377430,-60.785913,-32.085381,-71.152758,-38.082671,-36.477059,-75.251424
41.199469,61.263003,-52.301235,-48.372385,-50.865536,-39.617462,-38.056219,-52.199103
56.771073,88.545583,-26.310314,-21.708256,-44.595934,-4.728226,-46.621827,-82.257396
76.043267,70.105799,-55.418229,-43.854138,-9.470375,-73.214089,-90.454691,-94.714098
56.577545,71.407831,-49.923970,-40.528694,-7.018106,-52.485586,-88.786825,-91.903334
42.446912,49.844094,-27.631523,-30.014111,-20.299516,-23.934633,-57.493836,-115.167777
0.029411,43.739304,-49.999643,-26.135947,-14.326163,-12.934422,-108.733460,-121.115072
4.339197,46.553718,-3.995555,-26.514484,-12.581285,-7.812829,-84.892364,-90.136388
-11.654648,18.996152,-12.141536,-13.165118,-30.102316,-10.593342,-97.762125,-96.200720
-31.518209,6.097096,4.912660,-18.250484,-9.135229,-17.391245,-86.243955,-97.184912
-33.785516,-3.438423,-5.828703,23.861176,-14.676840,-3.340653,-115.056416,-103.259460
-66.906725,-37.645125,0.602282,7.260905,-35.965089,-31.861796,-139.175075,-91.390625
-66.912973,-31.163891,-30.899194,-20.957872,-2.519624,-21.328338,-75.861405,-83.125395
-88.355671,-55.514462,0.854209,-8.661751,10.759443,-23.274107,-102.826335,-112.039084
-45.353815,-90.242101,-2.168988,-7.770887,1.077801,-7.987348,-100.774100,-78.850960
-59.725045,-75.544954,-20.902215,-21.703695,-4.604621,-7.903443,-102.076050,-59.782827
-46.023575,-71.237513,10.571268,4.282018,-8.089168,-20.915771,-68.714231,-61.368485
-37.173197,-39.824696,-41.445796,20.350729,-12.775190,-18.614356,-42.001843,-35.753933
-47.860596,-53.842769,-19.711572,-4.587925,-19.435401,11.448807,-13.303214,-31.976893
-0.510884,-42.537208,-35.896543,-43.589924,-8.296163,-13.241948,-39.867030,2.096173
7.383471,-30.416636,-42.621354,-40.799065,-20.794502,-57.897891,-33.154199,9.514736
47.386234,3.296308,-29.877490,-36.867468,-34.984567,-51.841263,-31.829902,25.732031
43.493233,12.710239,-61.189989,-27.185426,-43.055599,-61.679920,21.186071,17.852748
39.450177,27.929806,-44.228942,-70.951983,-53.391803,-51.207480,-0.746694,8.281510
74.226616,59.193586,-64.912737,-60.578584,-60.097835,-68.108267,32.788737,42.047483
67.668279,35.143974,-57.033688,-72.325833,-67.094335,-75.578639,49.547453,76.321676
58.557143,58.596959,-42.345018,-73.404898,-55.724941,-70.434071,31.780465,78.237195
60.141328,72.757292,-70.050553,-68.800168,-72.920784,-55.985871,52.324632,57.357539
57.468000,65.485547,-61.626862,-33.731662,-65.250582,-94.688803,77.826108,86.605393
34.999337,55.375953,-60.511049,-76.568308,-80.978860,-65.951594,84.523455,71.759721
8.165162,56.879994,-73.993091,-85.114047,-58.571571,-68.376907,67.633749,92.401430
1.865913,52.911851,-81.589839,-84.241332,-60.378199,-75.165193,99.899957,106.691959
7.587881,20.228222,-79.037099,-41.176836,-108.611175,-43.724205,103.028000,94.086473
-15.144692,35.192159,-59.681582,-81.988402,-69.894638,-78.997871,105.343579,109.924447
-49.945121,20.661846,-49.501458,-40.891696,-57.104510,-65.408705,86.640938,68.905187
-69.749223,-26.064644,-65.436101,-41.819155,-52.626227,-42.590428,118.653079,108.140190
-56.945827,-46.548335,-21.893069,-35.152649,-58.917359,-51.417506,105.921438,102.373755
-72.521384,-44.904773,12.266469,-19.726414,-8.154130,-4.366209,127.275375,101.586928
-69.923602,-80.181952,-8.641725,-2.118498,-11.577391,-11.910395,66.922864,85.086914
-62.405504,-97.878349,13.588124,4.560940,-3.204508,-26.539599,83.994639,79.184667
-84.446492,-85.329411,8.844121,17.431351,12.415523,-4.453014,86.047790,69.055241
-51.510256,-50.689989,9.194054,43.924680,11.785457,23.317735,57.414804,55.829279
-36.156248,-60.564542,30.287269,40.781156,10.467979,60.177053,56.395280,49.235195
-29.327215,-73.560222,37.855087,65.812389,55.814753,22.410687,66.970263,28.594896
-20.378677,-69.190174,69.835567,37.187236,83.395876,55.061818,39.720507,-15.167055
19.214550,-38.351897,65.515281,48.690958,88.563190,63.343520,22.911039,10.681806
32.165040,-17.935224,63.228374,81.392235,58.931923,36.021966,17.682454,-17.991840
54.640920,7.039492,75.494772,89.350502,56.567927,67.758354,-2.341661,-22.878195
40.242693,24.858001,87.617968,96.029744,86.790304,76.667181,-25.740048,-50.820092
69.127575,31.486574,79.163529,93.740513,78.993802,93.393169,-40.797286,-46.172688
76.703124,66.173634,64.783527,57.181606,61.829955,49.315468,-26.064793,-43.622693
87.594395,50.175014,50.092243,81.958913,62.011953,76.618601,-37.007063,-63.097257
57.684391,59.729971,69.801173,48.040695,85.627768,55.808213,-65.117651,-95.643342
40.135458,63.129381,51.809107,61.167531,59.078350,49.332151,-64.642258,-66.629294
28.389545,41.652927,56.323881,59.827557,53.832029,78.397489,-55.792142,-106.492902
39.944023,73.587405,52.253232,73.244540,38.493588,47.259293,-67.723562,-88.001674
15.709853,44.002273,11.747051,20.810332,45.894731,41.072022,-101.207161,-92.615186
0.220222,34.075602,33.242219,35.312064,42.802006,72.666581,-68.218403,-106.368506
-26.474182,28.601984,30.513249,36.412834,14.780840,38.034501,-95.206409,-104.295774
-37.447233,-11.630792,19.697572,23.972316,31.334957,39.308726,-87.426054,-103.505102
-60.598950,-12.220934,-13.938405,2.332023,24.609876,26.828374,-87.774914,-104.717517
-52.879042,-60.203854,25.134678,-26.661352,23.774086,23.740277,-67.647857,-100.975345
-70.164518,-57.083946,4.157614,13.060894,3.136838,8.098072,-124.755562,-96.984409
-80.757994,-41.879007,-11.130266,11.229129,9.279297,-19.289790,-85.596982,-78.588248
-55.084885,-53.267386,17.797518,2.072585,-21.942844,-13.024611,-85.865652,-78.912911
-57.506985,-78.312023,-9.469213,-19.514910,7.660843,12.372833,-89.678378,-48.768595
-44.877171,-72.829534,28.012484,-1.388353,-0.479423,36.024222,-57.113678,-60.525390
-10.545778,-39.143252,20.685161,30.125643,1.619949,1.142559,-57.306748,-12.325294
-43.137153,-14.631594,9.861722,25.390710,17.436345,13.647782,-38.240673,-25.901874
16.886838,-39.670023,16.094548,12.749484,27.260363,20.915400,-39.783800,-0.681948
7.736698,-19.407623,2.478266,16.665952,9.765018,38.807407,-41.095290,-18.012329
25.744006,-11.146210,29.344292,22.643625,3.570951,-11.804862,-3.963026,49.068007
70.171779,21.731505,59.277247,-15.101203,49.841862,48.030299,0.868135,18.542335
20.219504,27.669061,22.221782,35.640423,22.778914,14.967723,21.406574,63.105502
60.775688,36.309487,43.740277,15.782518,32.053551,43.409855,2.560744,66.719766
49.744342,60.052398,62.398295,48.349254,57.697343,62.958775,10.185699,79.197889
60.303626,57.520376,63.193882,35.612235,19.092741,36.703342,43.388501,59.244335
40.608058,56.505476,50.138731,52.254846,59.116985,39.702360,30.694948,89.728729
85.110957,66.929518,34.074533,37.301292,37.771392,46.792060,64.480187,81.928231
47.722539,60.872147,48.414024,46.725542,70.234484,28.280293,68.472003,110.758439
30.492544,36.765184,49.766177,60.480299,70.635909,51.767139,68.694631,100.911852
9.940867,65.183947,38.957428,36.506553,23.198392,72.536557,141.468826,99.793623
2.647802,14.868033,39.679024,11.994561,24.509477,15.289410,77.983615,104.413439
-35.696228,-5.382320,34.033826,17.328318,5.798075,49.282499,100.899060,108.524047
-70.716701,4.962345,28.551019,20.942599,10.056781,3.811964,117.875658,97.713875
-61.553414,-37.667761,2.142895,-6.221657,-17.444123,-0.835688,128.520055,134.664912
-45.780959,-9.090873,6.957230,6.134263,1.859829,-13.680184,108.201238,85.467363
-79.797681,-44.911929,-13.572472,-4.001714,-14.228328,-28.716651,108.027073,124.298567
-49.538130,-85.744716,-35.820392,-10.723838,12.513702,-0.510376,106.736931,83.190864
-67.630696,-78.627226,-37.733181,-39.740568,-29.036394,-6.302307,69.662212,82.881040
-63.539011,-73.173381,-51.513308,-34.509451,-48.025608,-64.415798,67.336644,56.740559
-54.787378,-75.690599,-85.992591,-55.038094,-32.746735,-44.464787,43.704268,51.163481
-12.084272,-93.726820,-80.774031,-74.533868,-74.011541,-51.375012,53.958266,2.576485
-17.124624,-57.605589,-60.550524,-34.023287,-67.597562,-44.201511,35.065209,57.518411
9.189635,-42.584451,-60.316174,-62.948867,-85.591220,-77.627202,34.497224,14.667267
13.887576,-17.825890,-86.564832,-65.021773,-85.698454,-72.159247,28.928248,0.094366
32.837572,6.609627,-90.991660,-67.863449,-100.437088,-107.169931,38.726299,-25.845972
57.767401,12.891571,-82.815196,-83.019505,-88.890697,-96.733000,0.946295,-46.377712
71.560825,65.102106,-88.611940,-81.382880,-108.751933,-119.368823,-30.501583,-49.012294
74.861574,38.181125,-76.459805,-69.416503,-85.518934,-80.041764,-24.394120,-30.042218
73.441663,82.195889,-107.132410,-90.935294,-99.330846,-65.497424,-40.530858,-45.218256
46.637601,51.713899,-66.467253,-92.558895,-44.929694,-95.774312,-55.768803,-48.996116
79.759741,72.120465,-77.311027,-84.415523,-86.915546,-75.067395,-69.828885,-66.238363
57.807275,77.699663,-44.779040,-74.531781,-78.737704,-56.910002,-75.682221,-101.642270
49.815945,98.475950,-42.346397,-63.925085,-68.893860,-40.524914,-88.236501,-92.710786
44.503150,29.559692,-67.261683,-40.268914,-46.864722,-56.950443,-74.279661,-84.456164
26.533269,38.104083,-69.021294,-51.795091,-52.436061,-45.148398,-66.316105,-107.435558
-9.799579,12.098910,-32.791654,-21.207827,-30.879114,-53.318400,-67.563424,-102.230902
-11.249331,42.828965,-52.521078,-14.209751,-9.762985,-43.582957,-109.057395,-73.460802
-40.638698,-20.177999,-21.617304,-5.350395,-21.243193,-18.663974,-118.320836,-67.748998
-32.611126,-27.575869,11.354236,-18.168766,-23.527374,10.313397,-71.282338,-114.940630
-90.065904,-32.786556,-6.945418,1.624127,-15.209616,7.187218,-80.572483,-77.214563
-49.499013,-49.273414,21.271518,-21.881985,-3.508641,-4.232601,-77.568333,-86.578383
-84.985086,-76.514864,28.505123,20.630006,11.561228,15.693486,-118.866719,-80.286137
-67.298493,-79.371092,-8.946247,13.372873,-9.616583,22.558763,-55.523845,-89.344564
-57.275043,-55.782019,17.773992,21.901096,33.874404,-5.258640,-56.484173,-50.590015
-42.486293,-55.836969,20.062586,29.141421,3.765474,40.442868,-50.916693,-47.130996
-27.286126,-22.959106,13.962846,33.751470,17.836461,-15.921988,-63.427992,-80.137708
-19.785072,-45.616052,29.574399,0.412371,-14.819436,8.098059,-30.796939,-25.687113
-14.635223,-25.841211,6.251082,-15.912143,18.883941,20.840310,-40.528711,-29.682069
-0.520791,1.651024,12.047670,2.860110,-4.661728,10.438946,-14.351515,-1.472879
28.929388,-21.658617,-1.637584,20.340463,9.877344,20.183084,-23.894928,3.194713
48.616385,33.296885,15.421186,11.143450,4.889490,13.779320,-13.488419,35.101210
47.602464,35.655021,36.205880,-32.004397,-14.256078,14.839930,22.401655,24.345043
64.962029,25.684784,4.079084,-1.605627,-9.942774,-8.937144,52.634882,37.084183
77.816237,49.788344,2.144141,-16.349424,-4.794986,-32.484280,38.306580,64.975273
83.155748,51.915248,3.636152,-17.746843,-18.517039,9.632793,52.874690,82.189321
58.886048,28.676160,3.999894,-18.074440,-4.860267,-0.518403,31.586184,50.016865
35.999908,62.297311,3.074504,-30.017772,3.325571,-19.796402,94.054777,102.969658
32.211736,71.491658,9.196554,-10.292652,-15.291779,-8.480659,76.195628,85.922894
22.467523,39.565193,11.669050,-11.218390,-3.518401,-4.450164,77.565609,94.783561
16.132145,63.682300,2.526866,-20.619140,-13.684576,12.811027,92.212799,130.716297
20.268148,31.402755,-28.457249,2.966992,8.125025,-11.681662,122.123380,97.200699
-45.087728,-9.110956,-9.866792,15.701298,16.538997,-10.475206,94.016282,108.656580
-60.521144,-16.536104,-3.381433,10.836094,13.271926,15.720879,104.065999,116.444091
-42.348904,-15.588035,17.961256,1.007156,16.910162,15.649403,95.034939,69.469945
-97.704001,-34.993114,26.229289,23.622188,42.825235,38.348425,88.361290,105.358970
-71.327341,-68.810799,45.099282,24.182536,17.048829,59.769002,95.938796,80.116987
-79.899574,-56.320288,25.568987,54.163302,55.193191,44.697902,80.134304,91.706748
-88.198924,-52.895794,72.785242,54.304138,25.798524,36.447567,87.199967,70.373106
-44.204210,-48.409396,80.706492,70.850187,42.529529,69.832303,82.526161,53.193700
-36.601818,-42.341222,71.484311,94.130781,66.553380,70.538846,64.297860,66.135363
-40.970330,-70.309073,56.692513,74.070125,65.220558,58.825997,52.026439,51.324723
-9.370469,-55.294315,80.365418,70.608947,59.898706,64.087861,29.607166,38.614079
-15.405296,-27.778095,109.283268,57.341335,79.576173,74.957003,47.603904,14.941596
-3.303926,-7.252902,92.980774,78.161517,75.583268,103.480594,33.924970,-7.310888
41.905131,-11.974464,84.724227,60.477944,79.017223,115.761585,31.542056,-30.276956
33.979434,34.006996,89.322891,87.834414,89.148286,75.272126,15.731287,-45.952816
76.468928,39.419898,85.809343,79.520792,52.934515,117.093758,8.759831,-39.796244
79.544068,64.256011,87.557826,65.286536,74.036096,84.982026,-25.895463,-48.696337
86.660640,28.860061,79.699357,83.369319,91.271680,115.574422,-43.346950,-58.703755
31.088422,61.178545,44.959916,87.363381,63.905210,75.131167,-51.598400,-61.987435
42.514219,77.043146,40.122165,83.637923,88.330300,60.951484,-61.883074,-76.655966
57.092198,81.699484,57.617907,42.072026,24.025833,65.755522,-76.347960,-90.129799
45.617290,77.663267,43.399175,17.925431,44.690767,61.379508,-84.259147,-93.281690
36.498551,47.707485,39.797162,52.392845,46.849566,39.422668,-98.949412,-79.053766
-0.977169,38.539851,5.086946,31.975335,15.338875,27.040923,-92.162827,-81.876431
-16.057954,69.505151,15.650007,23.436940,26.071140,35.212860,-80.483487,-86.943431
-46.227626,-0.233414,-2.913751,-11.397726,3.153487,15.112751,-73.833081,-127.210375
-44.174089,-22.431455,-16.678628,4.036631,-2.951054,-1.010762,-110.652022,-122.509550
-54.101289,-40.167639,-20.744007,-29.067643,-1.644081,-34.425846,-121.673363,-64.732697
-54.697329,-31.427678,-27.993693,-28.933318,-26.939856,-14.877916,-99.438787,-101.129382
-74.320335,-25.331468,-62.594577,-37.452315,-48.670276,-52.533095,-115.558621,-97.080066
-45.158972,-50.947387,-31.958952,-52.082662,0.341637,-48.344944,-88.070271,-91.640452
-78.798321,-74.875650,-42.920830,-21.429386,-39.301967,-42.040971,-96.229172,-88.226589
-41.919758,-77.401063,-26.735987,-43.934033,-37.851300,-46.432022,-52.354386,-77.849890
-54.571876,-71.042473,-36.241630,-34.769195,-47.991358,-31.032494,-67.637729,-55.371511
-45.184630,-68.779510,-36.044326,-68.021202,-51.172824,-71.795549,-60.284267,-21.133344
-33.604238,-31.043880,-36.813110,-9.922535,-36.749751,-56.119776,-46.357752,-34.577521
18.875603,-44.415314,-54.898043,-60.318570,-60.690817,-36.278698,-26.790496,-12.054647
18.690590,10.223613,-41.942652,-37.801982,-43.733493,-50.035152,-29.744179,8.444241
57.639681,-9.727058,-44.044230,-46.983125,-33.909152,-36.895288,-23.940758,-1.379841
14.281492,31.126481,-16.351141,-28.853787,-30.340410,-61.602258,-3.736616,42.892170
78.139471,4.748419,-32.851925,3.695237,-4.077053,-20.929045,14.442418,49.098473
66.099815,22.987978,-32.341773,13.273165,6.281895,-11.716580,19.445944,64.204231
61.449370,50.749724,-18.039524,7.921129,-26.307731,-26.124224,27.306602,28.816300
76.455534,61.170310,-35.029076,-35.127427,-17.381510,-28.056498,47.828154,70.031854
38.435624,74.546670,-9.415976,-5.916937,-12.785738,-6.465502,76.699542,70.481001
73.405143,78.343482,-17.538296,-5.859623,-19.740237,9.694281,63.828052,77.724956
33.051777,78.090940,-10.724928,4.183456,3.160139,17.642617,51.667116,90.819269
39.623012,11.720364,34.307570,14.749403,-5.512220,-4.695051,76.187828,69.198072
21.342464,39.373791,-27.590525,-24.375433,-20.268590,21.416507,114.781109,101.311468
-2.787007,41.100731,-6.754981,-11.012510,-42.823624,7.662225,100.024722,96.693518
1.671124,3.848314,-14.566244,-18.116339,-0.428347,-17.569863,104.904016,105.975298
-42.397126,7.893633,-6.401852,-10.786499,-31.065269,-34.098826,77.672618,111.472861
-54.104076,-25.214193,-20.501820,-22.430855,-8.273450,-32.711128,90.561081,80.955852
-66.927819,-13.735004,-15.201123,-37.787512,-33.589082,-51.493412,92.882115,134.467587
-51.462764,-56.093784,-38.043489,-61.599471,-56.979185,-17.930826,84.029185,104.751249
-65.593670,-40.642757,-53.992906,-42.445828,-25.388061,-21.607385,100.363286,80.281182
-75.925230,-82.946342,-48.935116,-56.128525,-39.911382,-50.789769,76.547136,81.347551
-58.212401,-69.925314,-41.446559,-51.684260,-20.967046,-58.523235,60.605195,63.438455
